interviewMode,weights,PRE_VotePresident,approvalOfPresidentCovidResponse,PRE_RaceOutcomePrediction,PRE_ThermoBiden,PRE_ThermoTrump,PRE_ThermoHarris,PRE_ThermoPence,PRE_ThermoObama,PRE_ThermoDemParty,PRE_ThermoRepParty,PRE_ParentNativeStatus,PRE_YearsAtAddress,Sex,PRE_SummaryVoteDutyChoice,PRE_PartyID,PRE_ScaleSpendingServices,PRE_CountryDirection,PRE_GovTrust,PRE_EconomyView,PRE_AbortionRightsSC,Age,EducationLevel,WorkStatus,Income,Race,StateRegistration,HouseholdChildren,PRE_PartyMoreHouseMembers,PRE_FederalSpendingKnowledge,PRE_VoteAccuracy,PRE_SurveySeriousness,PRE_ScaleDefenseSpending,PRE_ScaleMedInsurance,PRE_CorruptionView,PRE_ScaleGovAssistanceBlacks,PRE_ScaleJobIncome,POST_Voted2020,POST_VotePresident,POST_VoteAccuracy,POST_ThermoHarris,POST_ThermoPence,POST_ThermoBiden,POST_ThermoTrump,POST_ProblemMention,mentionFox,mentionABC,mentionCNN
3,0.73,2,2,2,0,90,0,100,0,0,60,3,7.0,2,2,5,4,4,3,4,1,46.0,7,2,11,4,17,1,1,1,2,4,2,3,2,5,4,2,2,4,5,90,20,85,81,1,0,0
3,1.24,3,2,2,30,70,50,60,40,40,70,1,2.0,2,4,6,4,2,4,3,1,34.0,3,1,11,1,42,0,1,0,3,4,4,7,3,4,4,2,2,4,0,100,0,85,83,0,0,0
3,0.35,1,4,2,100,0,90,10,100,90,0,1,22.0,1,1,1,6,2,3,4,2,76.0,8,1,14,1,12,0,1,1,4,5,4,2,1,2,3,2,1,1,100,15,100,0,82,0,0,0
3,2.89,2,1,1,15,100,15,100,15,15,100,1,1.0,2,1,7,4,5,1,2,2,71.0,2,2,22,1,48,0,2,0,4,5,4,4,3,3,4,2,1,1,70,0,70,0,82,1,0,0
3,0.24,2,1,2,0,100,0,100,0,0,70,1,8.0,2,1,7,3,4,4,2,1,52.0,6,2,10,1,38,2,1,0,2,5,6,7,2,4,7,2,2,4,0,100,0,100,83,1,0,0
3,0.39,2,1,1,0,100,50,85,0,40,85,1,10.0,2,7,7,6,4,2,2,1,78.0,2,2,4,1,42,0,2,0,3,5,7,7,2,6,7,2,2,2,40,100,40,100,82,0,0,0
3,0.36,1,2,1,60,15,60,50,85,69,30,1,12.0,2,1,2,5,3,2,4,2,56.0,6,1,11,1,53,0,1,1,4,5,5,7,1,4,4,2,1,2,70,15,70,15,83,0,0,0
3,0.53,1,4,1,70,0,70,0,100,85,0,1,10.6,2,5,3,6,1,4,5,2,49.6,7,2,4,1,47,0,2,0,1,5,4,1,1,4,3,2,1,2,100,0,80,0,83,0,0,1
3,0.17,3,4,1,30,50,51,15,50,40,40,2,7.0,1,6,4,4,2,4,3,3,38.0,6,2,1,6,21,0,1,0,1,4,2,1,1,4,2,0,1,2,51,25,40,45,82,0,0,0
3,0.16,1,4,1,100,0,100,0,100,100,0,1,2.0,1,1,1,7,1,2,4,2,63.0,3,2,2,2,39,0,1,0,3,5,7,1,1,1,7,2,1,1,100,0,100,0,83,1,1,1
3,0.57,2,1,2,0,100,0,100,0,0,85,1,25.0,1,1,7,4,5,3,2,1,65.0,2,1,8,1,30,0,1,1,3,5,4,7,2,4,7,2,2,2,0,100,0,100,83,1,0,0
3,3.46,2,1,2,0,100,0,100,50,15,85,1,2.0,1,6,7,4,5,3,4,3,44.0,2,1,15,1,22,0,1,0,3,4,5,4,2,4,6,0,2,4,30,100,50,100,83,1,0,1
3,0.48,2,2,1,15,85,0,100,0,15,85,1,36.0,2,4,5,4,5,3,2,1,62.0,6,2,12,1,37,0,2,0,3,5,4,4,1,7,5,2,2,3,0,100,0,60,83,1,1,0
3,0.44,1,4,1,60,15,100,50,85,50,30,1,29.0,2,1,4,7,1,3,4,2,29.0,6,1,5,1,25,0,1,0,3,5,5,1,3,3,5,2,1,3,85,30,70,0,24,0,0,1
3,0.75,1,4,1,85,0,50,15,100,85,60,3,1.0,2,4,2,7,3,3,3,3,38.0,7,2,13,3,43,0,2,1,4,5,3,1,1,4,3,2,2,3,30,62,30,57,47,1,0,1
3,0.83,1,4,1,95,0,100,0,100,80,0,1,1.0,2,1,1,5,1,4,4,2,34.0,6,1,21,1,35,0,1,1,4,5,2,1,1,2,3,2,2,3,23,67,30,55,83,1,0,1
3,1.08,1,4,1,70,0,60,0,95,60,15,1,17.0,1,2,3,4,1,4,4,2,56.0,7,1,17,1,41,1,1,0,4,5,4,2,1,2,2,2,1,2,70,0,85,0,83,0,0,1
3,0.6,1,4,2,75,1,70,25,95,75,10,1,13.0,1,1,1,5,1,3,5,2,55.0,7,1,20,1,29,0,1,1,4,5,3,2,1,3,6,2,1,2,85,15,90,1,47,0,0,1
3,0.75,2,1,2,0,85,0,85,0,0,70,1,2.0,1,7,5,1,1,4,4,1,67.0,2,1,10,1,28,0,1,1,2,4,5,7,2,7,7,2,2,3,8,71,10,73,50,0,0,0
3,0.08,1,4,1,100,0,100,0,100,100,0,1,0.0,2,1,1,7,1,3,5,2,34.0,7,2,1,6,9,1,2,0,2,3,5,1,1,2,3,2,1,1,100,0,100,0,32,0,0,1
3,0.33,2,1,1,0,97,0,100,0,0,100,3,40.0,2,1,2,2,3,3,2,2,80.0,2,2,1,1,42,0,2,0,3,5,5,7,3,7,7,2,2,4,0,100,0,100,83,1,0,0
3,6.61,2,4,2,0,70,10,10,10,0,100,1,4.0,2,6,6,5,2,5,3,2,30.0,2,1,17,1,51,0,2,1,1,2,6,4,3,4,4,2,2,5,0,70,0,85,83,0,0,0
3,0.87,2,1,1,40,85,15,50,50,40,70,1,33.0,2,6,7,3,4,2,4,2,55.0,4,1,16,1,39,0,1,0,4,4,4,5,1,7,4,2,2,2,15,85,30,85,82,0,1,0
3,0.45,1,4,1,50,0,50,0,15,15,0,3,0.0,1,2,2,7,1,4,4,2,30.0,7,1,19,1,36,0,1,1,1,5,2,1,1,2,1,2,1,1,55,0,55,0,82,0,0,0
3,0.64,1,4,1,85,0,100,15,100,85,15,1,27.0,2,1,1,6,2,3,4,2,66.0,7,1,21,1,24,0,1,0,4,5,4,3,1,2,5,2,1,1,100,25,99,0,81,0,1,1
3,1.64,1,4,1,50,0,50,0,70,40,0,1,0.0,1,1,3,5,1,4,4,2,31.0,2,1,9,1,33,0,1,1,1,5,2,1,1,1,2,2,1,1,60,0,70,0,49,0,0,1
3,2.66,1,4,1,60,20,70,40,85,50,30,1,20.0,2,7,3,7,2,5,3,2,41.0,2,2,13,1,45,3,1,1,4,5,3,1,3,4,5,2,1,1,85,30,65,22,81,1,0,0
3,1.07,1,4,2,85,0,100,0,100,85,0,1,30.0,2,1,1,7,1,3,4,2,71.0,4,2,17,1,6,0,1,1,4,5,1,1,1,1,2,2,1,1,85,0,85,0,82,0,1,1
3,0.21,1,4,1,70,0,100,0,100,75,0,1,18.0,1,1,3,6,1,3,5,2,60.0,6,2,9,1,6,0,1,1,1,5,2,6,1,4,2,2,1,2,100,0,70,0,17,0,0,0
3,0.47,2,1,2,0,90,0,100,15,17,5,1,23.0,1,1,7,7,5,2,2,2,58.0,3,2,3,1,24,0,1,0,4,5,7,7,2,7,1,2,2,5,10,100,0,100,78,1,0,0
3,0.09,1,4,1,65,10,50,10,85,65,15,1,9.0,1,7,6,3,2,4,4,2,36.0,5,1,3,1,53,0,1,0,3,4,2,1,1,4,3,2,1,2,50,5,65,5,82,0,0,0
3,0.65,1,4,1,85,0,79,0,90,70,15,1,2.0,2,1,1,6,3,4,4,2,60.0,7,1,19,1,20,0,1,1,4,5,5,2,1,2,4,2,1,2,100,5,90,0,82,0,0,1
3,0.7,2,2,2,0,100,0,100,0,0,60,1,4.0,2,1,7,1,5,3,1,1,57.4,8,2,14,1,24,0,1,0,3,5,7,7,2,7,7,2,2,3,0,97,0,94,83,1,0,0
3,1.39,1,4,1,77,13,71,20,85,58,32,2,30.0,2,1,4,4,3,4,3,3,53.4,8,1,14,6,37,0,1,0,4,4,4,1,1,2,3,2,1,1,90,10,90,0,82,0,0,0
3,1.15,1,4,1,100,0,100,0,100,100,30,1,40.0,2,1,1,5,1,4,4,3,77.0,2,2,22,1,26,0,1,0,4,5,7,7,1,3,4,2,1,1,100,0,100,0,32,1,1,0
3,0.83,1,3,1,50,10,40,10,60,20,20,1,2.0,1,4,4,5,2,5,2,2,28.0,6,1,21,1,35,0,1,0,3,5,6,1,1,7,7,2,2,3,23,67,30,55,83,1,0,1
3,0.87,2,3,1,70,70,40,30,40,30,40,1,0.0,1,6,5,5,2,4,4,1,40.0,6,2,10,1,51,0,1,1,2,5,2,3,3,5,5,2,2,2,40,40,70,60,83,0,0,1
3,0.41,2,2,1,30,40,50,70,30,15,85,1,2.0,2,1,6,7,3,3,2,2,61.0,6,2,16,1,34,0,1,1,3,5,5,5,1,4,4,2,2,1,15,85,40,85,32,0,1,0
3,0.49,2,4,2,50,50,50,50,50,50,50,1,2.0,1,4,4,1,5,4,4,3,45.0,3,1,10,2,26,0,1,0,1,5,6,7,2,7,7,2,1,1,60,50,60,60,81,0,0,0
3,0.73,2,1,2,0,85,0,100,0,0,100,1,2.0,2,1,7,4,2,3,2,3,21.0,5,2,8,1,39,0,2,1,3,4,5,5,2,5,5,2,2,4,0,100,0,95,81,0,0,0
3,0.16,1,4,1,60,30,50,40,85,50,50,2,0.0,1,2,4,5,2,3,3,3,27.0,6,1,1,1,6,0,1,0,3,5,4,3,1,4,4,2,1,1,60,30,70,15,82,0,1,1
3,0.25,1,4,1,60,0,60,0,70,70,30,1,3.0,2,1,1,6,1,4,4,2,28.0,6,2,5,1,23,0,1,0,4,5,1,1,1,1,1,2,1,2,80,0,70,0,82,0,1,1
3,0.34,2,2,1,15,85,0,100,40,15,85,1,0.0,2,2,7,5,3,2,2,2,37.0,3,1,1,2,26,1,2,0,1,4,4,6,3,3,6,2,2,2,0,100,15,85,81,0,0,0
3,1.11,2,1,1,85,100,50,50,100,100,100,1,1.0,2,6,6,3,4,2,3,2,24.0,3,2,7,1,38,2,2,0,5,4,7,1,2,2,1,1,2,1,100,85,85,85,24,0,0,1
3,0.27,1,3,1,50,0,64,40,60,40,40,1,20.0,2,7,4,4,3,3,2,2,72.0,7,2,7,1,48,0,1,1,4,5,4,2,3,5,6,2,1,1,40,60,60,0,47,0,0,0
3,0.82,1,4,1,70,15,85,50,85,70,70,1,25.0,2,6,5,4,2,3,3,2,60.0,6,1,22,1,54,0,2,1,3,5,3,5,1,7,5,2,1,1,85,15,100,0,24,0,0,0
3,0.43,5,4,1,40,15,50,30,70,15,15,1,0.0,2,5,5,4,1,3,4,1,29.0,5,2,9,1,42,2,1,1,4,5,4,3,1,2,4,2,1,2,15,60,70,32,47,0,0,0
3,0.08,1,4,1,70,0,50,15,75,65,25,2,25.0,1,1,3,4,1,4,4,2,70.0,3,2,4,1,12,0,1,1,3,5,4,2,1,5,2,2,1,1,60,15,85,0,82,0,0,0
3,0.52,1,4,1,85,15,85,30,100,60,30,1,25.0,2,1,3,5,2,3,4,2,65.0,8,1,20,1,45,0,1,1,4,5,3,3,1,2,4,2,1,2,100,40,85,15,82,0,0,1
3,1.72,1,4,2,100,0,70,50,100,70,50,1,40.0,1,1,1,7,4,5,5,3,60.0,6,2,17,1,53,0,1,1,4,5,1,1,1,1,1,2,1,2,100,60,100,0,48,0,0,1
3,0.48,1,4,1,70,0,70,17,85,85,30,1,0.0,1,2,2,5,2,3,4,2,64.0,6,1,22,1,17,0,2,1,3,4,5,2,1,4,4,2,1,1,70,50,70,15,83,0,0,0
3,2.5,2,1,2,0,100,0,100,0,0,100,1,11.0,2,2,5,7,3,3,4,3,61.0,1,1,10,1,39,1,2,0,1,5,7,5,3,7,4,1,2,5,0,100,0,100,82,1,0,0
3,1.74,1,4,1,100,0,85,70,100,85,40,1,40.0,1,1,3,6,2,4,4,2,62.0,2,1,17,1,23,0,1,1,4,5,6,4,1,1,2,2,1,1,100,15,100,0,82,0,0,0
3,0.14,1,4,2,85,0,60,70,85,85,30,1,19.0,1,7,1,5,1,3,4,1,70.0,3,2,4,1,54,0,1,0,4,5,5,3,1,5,6,2,1,2,70,0,85,0,82,0,0,1
3,0.7,2,1,2,0,100,0,100,0,0,100,1,10.0,2,7,7,5,1,2,3,2,40.0,4,1,15,1,27,1,1,1,1,5,7,7,2,7,7,2,2,5,50,100,50,100,83,1,0,0
3,0.6,1,4,1,85,0,85,50,100,70,15,1,0.0,2,2,2,6,3,3,4,2,36.0,8,1,15,2,12,3,2,0,3,5,5,6,1,1,6,2,1,2,90,0,100,0,82,1,1,1
3,0.83,2,4,1,50,40,15,0,85,50,70,2,0.0,1,2,6,4,2,4,4,2,41.0,2,1,22,4,35,0,2,1,2,4,5,7,3,7,7,2,2,3,23,67,30,55,83,1,0,1
3,1.43,1,4,1,85,0,85,3,100,85,0,1,4.0,2,4,3,7,1,4,4,2,68.0,6,2,22,1,25,0,1,0,4,4,4,1,1,2,4,2,1,1,85,0,100,0,82,1,1,1
3,0.28,2,1,1,0,100,15,100,0,15,85,1,9.0,2,2,5,3,4,3,2,1,56.0,3,2,2,1,39,0,2,0,3,5,6,1,3,7,7,2,2,2,30,85,30,85,83,1,1,0
3,1.19,3,4,1,85,0,0,60,85,40,40,1,0.0,2,7,4,6,1,5,4,2,29.0,4,1,6,6,28,4,2,0,2,5,2,1,1,1,2,1,1,4,50,0,70,0,32,1,1,1
3,0.78,2,1,2,0,85,0,100,15,15,70,1,20.0,1,7,6,2,4,3,2,3,58.0,6,1,21,1,5,0,1,0,3,5,3,7,3,6,7,2,2,2,0,85,15,70,49,1,1,0
3,1.32,1,4,1,70,60,70,85,85,70,60,1,17.0,2,1,1,3,3,4,2,2,75.4,7,2,20,2,29,0,2,1,4,5,5,6,1,4,4,2,1,1,85,40,85,30,32,1,1,1
3,0.62,2,2,2,0,85,15,100,30,15,70,1,40.0,1,1,6,3,3,4,2,3,80.0,3,2,11,1,39,2,1,0,3,5,5,5,2,7,4,2,2,2,33,56,47,37,83,1,1,0
3,1.2,1,4,1,70,0,50,0,85,70,15,1,3.0,2,1,1,7,3,4,4,2,25.0,6,1,10,1,29,2,1,0,3,5,2,1,1,1,2,2,1,1,85,0,70,0,24,0,0,0
3,0.2,1,4,1,74,26,58,18,85,55,20,1,18.0,2,1,1,7,3,2,3,2,72.0,3,2,1,2,6,0,1,0,4,5,1,4,1,4,5,2,1,1,85,30,100,0,50,0,1,0
3,0.59,2,2,2,30,85,50,60,85,40,85,3,3.0,1,1,7,3,3,2,2,3,47.0,6,1,9,1,26,2,1,1,4,4,2,3,1,4,6,2,2,2,40,70,50,70,83,0,0,1
3,0.8,1,3,1,60,15,30,15,70,60,60,3,2.0,1,6,2,6,2,4,4,3,50.0,1,1,6,3,38,1,2,0,4,5,5,3,1,2,5,2,2,3,26,60,26,57,83,0,0,0
3,0.58,1,4,1,70,0,50,30,96,85,15,1,3.0,1,1,2,7,2,3,5,2,53.0,6,1,9,1,34,4,1,0,2,5,4,1,2,5,2,2,2,2,33,67,42,51,83,0,0,0
3,1.08,2,1,2,0,100,0,100,15,0,100,1,16.0,2,2,7,4,3,4,2,1,50.0,7,1,16,1,55,2,1,0,3,5,4,4,3,4,5,1,2,2,18,70,15,85,49,0,0,0
3,4.12,2,1,2,0,100,40,85,0,0,100,1,2.0,1,7,7,1,4,2,2,3,46.0,2,1,18,1,19,0,2,0,1,5,5,5,3,4,4,1,2,3,40,100,0,100,82,1,0,0
3,1.12,2,4,1,40,60,30,60,60,30,60,1,14.0,1,7,6,4,2,3,3,3,60.0,4,1,17,1,49,0,1,0,3,5,6,4,1,4,4,2,2,2,40,60,40,50,81,1,1,1
3,0.07,2,2,2,30,85,40,85,50,50,85,1,25.0,2,6,7,4,3,3,2,3,66.0,3,2,4,1,4,0,2,0,3,5,6,6,3,7,5,2,2,2,15,85,15,100,50,1,1,0
3,0.66,3,2,1,45,65,45,50,45,55,55,1,14.0,2,6,4,5,2,2,4,1,26.0,5,1,4,3,29,4,2,1,4,5,4,2,3,4,3,0,2,4,20,60,30,75,50,0,0,0
3,0.67,2,2,1,30,70,15,85,40,15,70,1,1.0,2,6,6,4,4,3,2,3,71.0,6,2,21,1,8,0,1,0,3,5,4,4,2,4,4,2,2,2,15,100,30,85,47,0,1,0
3,0.26,1,4,1,100,0,100,85,100,70,60,3,6.0,2,2,7,7,1,3,4,2,40.0,6,2,1,6,36,4,1,1,4,5,7,4,1,7,7,2,1,1,60,0,100,0,83,0,1,0
3,1.15,2,1,1,30,85,15,85,30,15,70,1,0.0,1,7,7,2,3,4,4,1,75.0,6,2,17,1,32,0,1,1,2,5,6,6,3,4,6,2,2,2,18,85,18,90,83,1,0,0
3,0.89,1,4,1,50,0,50,50,100,60,50,1,5.0,2,4,2,7,1,3,3,2,49.0,3,1,16,1,18,0,2,0,3,3,5,3,3,3,4,2,2,1,50,50,50,0,24,0,0,0
3,0.49,2,1,2,40,85,30,75,40,20,90,1,9.0,1,4,5,4,3,4,4,2,57.0,3,2,2,1,12,4,2,0,4,5,5,6,3,2,4,2,2,2,0,90,40,100,83,1,0,0
3,0.8,3,4,1,30,0,50,15,70,30,0,1,10.0,1,6,3,5,2,4,4,2,36.0,6,1,17,1,35,3,1,0,4,5,1,2,1,3,3,2,2,2,33,71,38,53,83,0,0,0
3,1.8,1,4,1,60,0,0,0,40,0,0,3,0.0,2,4,4,7,3,5,5,3,29.0,4,2,13,3,6,0,1,0,5,5,3,7,2,2,2,1,1,1,60,0,60,0,83,0,0,0
3,0.79,1,4,2,90,0,100,0,90,90,0,1,22.0,1,2,1,7,2,3,4,2,57.0,6,1,19,1,4,0,1,1,4,5,1,1,1,1,2,2,1,1,100,15,100,15,82,0,0,0
3,0.98,2,2,1,15,85,15,85,30,15,85,1,15.0,2,7,7,5,3,3,2,2,57.0,5,2,21,1,27,4,2,0,4,4,6,6,1,4,6,2,2,2,60,85,60,70,83,0,1,0
3,0.34,2,1,2,0,100,10,100,0,0,95,1,10.0,2,7,7,3,4,3,2,1,36.0,3,1,5,1,48,1,2,0,1,5,6,6,2,5,6,2,2,5,0,85,0,85,83,1,0,0
3,0.7,2,4,1,15,85,30,85,15,15,70,1,3.0,2,1,7,3,5,3,2,1,74.0,6,2,9,1,20,0,1,0,4,5,5,6,3,7,7,2,2,3,0,100,15,85,81,1,1,0
3,0.46,2,1,1,0,85,0,70,15,15,85,1,24.0,2,6,7,1,3,4,2,1,63.0,6,1,10,1,6,3,1,1,4,4,5,7,2,7,7,2,2,2,0,100,15,100,83,1,0,0
3,1.79,2,1,1,0,100,0,100,50,50,100,1,5.0,2,4,6,3,3,4,3,3,42.0,2,2,10,1,48,0,1,1,3,5,5,4,2,7,6,2,2,4,0,100,0,100,48,0,0,0
3,0.33,1,4,1,70,0,70,55,85,50,50,3,12.0,2,3,4,5,1,3,3,2,51.0,7,2,22,4,25,3,1,0,3,4,4,2,1,2,4,2,1,1,70,30,85,0,47,0,0,1
3,1.76,4,4,1,10,10,0,0,0,0,0,1,2.0,2,4,4,5,1,4,3,2,28.0,2,1,8,1,27,1,1,1,3,3,3,4,1,3,2,1,2,4,50,50,50,50,82,0,0,0
3,1.0,1,4,1,85,0,85,15,100,70,15,1,13.0,2,7,3,4,1,3,3,3,69.0,5,1,18,1,39,0,2,0,4,5,6,3,1,3,4,2,1,1,100,40,100,0,82,0,0,0
3,0.41,1,4,1,95,0,95,0,100,90,35,1,5.0,2,1,1,5,2,3,5,2,56.0,7,1,10,1,49,0,1,1,4,5,4,2,1,1,2,2,1,1,95,0,95,0,83,0,0,0
3,1.79,1,4,1,60,0,70,15,100,70,30,1,0.0,2,3,1,5,2,4,4,2,23.0,6,1,9,2,6,0,2,1,2,5,2,1,1,2,2,2,1,2,85,15,85,0,32,0,0,0
3,1.36,1,4,1,85,15,85,50,85,100,50,1,5.0,1,1,1,7,3,3,3,2,62.0,5,2,12,1,39,0,2,0,4,5,7,4,1,3,1,2,1,1,100,40,100,0,82,0,1,0
3,1.53,2,2,1,15,100,0,100,30,15,85,1,1.0,1,2,7,3,4,3,2,1,58.0,3,1,22,1,42,0,1,1,3,5,6,6,3,4,5,2,2,1,21,85,40,80,81,1,0,0
3,0.75,1,4,1,65,0,70,0,85,60,15,1,0.0,1,1,1,7,2,4,4,2,23.0,6,1,8,1,43,0,1,1,3,5,2,1,1,2,2,2,2,3,30,62,36,57,47,0,0,1
3,0.93,1,4,1,60,0,70,0,85,60,20,1,0.0,1,2,3,6,1,3,4,2,34.0,3,1,10,6,23,1,1,0,4,5,3,1,1,2,1,2,4,2,85,30,60,0,49,0,0,0
3,0.86,2,1,2,0,100,15,85,0,0,70,1,40.0,1,1,7,1,3,3,4,1,62.0,2,1,17,1,30,0,2,1,3,4,7,7,3,7,7,2,2,3,13,72,18,66,83,0,0,1
3,0.71,2,2,2,50,40,54,45,100,60,41,3,16.0,1,3,1,4,2,3,3,3,28.0,6,1,8,4,36,0,2,0,1,5,4,1,3,5,1,2,2,2,40,62,42,46,83,1,0,1
3,1.92,1,2,1,30,30,50,60,45,50,50,1,14.0,2,6,6,3,2,4,1,2,54.0,6,1,19,1,55,0,1,1,2,4,4,6,3,7,2,2,1,2,70,70,60,15,82,0,0,0
3,0.05,2,2,1,0,70,10,70,15,33,56,1,1.0,1,6,4,4,1,3,3,3,50.8,3,2,1,1,55,0,1,0,3,4,5,5,2,4,4,2,2,4,0,85,0,85,78,0,0,0
3,6.65,1,4,2,100,0,100,0,100,100,0,1,2.0,1,6,1,5,1,4,2,3,20.0,2,1,1,2,37,0,2,0,2,2,1,2,3,6,7,2,1,5,0,0,7,0,47,0,0,1
3,0.7,2,2,1,0,70,0,70,0,0,70,1,40.0,1,1,5,5,5,3,2,1,76.0,2,2,6,1,33,0,1,0,4,5,6,7,3,7,7,2,2,2,12,70,38,55,83,1,0,0
3,0.17,1,4,1,60,0,60,0,75,75,5,2,0.0,2,1,1,5,1,3,5,3,54.0,4,1,4,1,18,0,1,0,3,5,2,2,1,4,2,2,1,2,80,0,70,0,32,0,0,0
3,0.31,1,4,1,85,0,60,15,100,70,30,1,5.0,1,1,2,5,1,3,4,2,71.0,4,2,14,1,41,0,1,0,5,5,4,4,1,4,4,2,1,1,70,5,90,0,82,0,0,0
3,0.93,3,1,2,0,70,0,70,0,0,70,1,0.0,2,4,7,4,4,5,5,2,20.0,3,2,1,6,31,0,1,0,3,4,1,1,2,5,7,0,2,3,50,60,60,70,17,0,0,0
3,0.29,1,4,1,100,0,100,0,100,60,0,1,15.0,1,7,3,4,1,4,5,2,44.0,2,2,1,1,8,0,2,1,5,5,1,4,1,3,4,2,1,1,85,0,85,0,49,0,0,0
3,1.46,2,4,1,70,15,85,50,100,60,30,3,2.0,2,2,2,4,1,4,3,3,60.2,6,1,10,2,34,2,1,1,3,4,5,3,3,1,2,2,1,2,70,50,85,0,32,1,0,1
3,1.4,2,2,1,0,70,0,60,60,0,60,3,1.0,1,1,6,1,4,4,3,1,30.0,7,1,20,3,13,1,2,0,5,4,3,4,3,2,4,2,2,2,0,70,0,60,83,1,0,1
3,0.93,2,1,2,30,100,0,85,15,15,70,1,17.8,2,4,5,4,3,4,2,1,62.8,3,2,6,2,55,0,1,0,2,4,4,7,3,4,7,2,2,4,0,100,15,100,49,0,0,0
3,0.96,2,1,1,60,60,40,0,15,50,40,1,30.0,2,1,2,7,2,5,4,2,43.0,4,1,8,1,37,1,1,0,2,1,4,4,1,4,4,2,2,2,52,40,57,26,50,0,1,0
3,0.36,2,2,1,50,60,50,60,70,40,60,1,6.0,1,7,7,3,4,2,2,3,54.8,4,1,14,1,36,0,1,0,4,5,5,4,2,3,1,1,2,2,40,70,50,50,82,1,0,1
3,1.78,2,4,1,0,60,0,85,40,0,70,1,27.0,1,6,6,3,3,5,2,3,58.0,4,1,19,1,39,0,1,0,3,4,3,7,2,6,5,2,2,2,0,100,0,60,82,1,0,0
3,0.05,1,4,1,85,0,85,30,85,85,40,1,34.0,1,1,1,5,1,2,4,2,75.0,7,2,1,1,20,0,1,1,4,5,4,2,1,2,4,2,1,2,85,30,100,0,24,0,0,1
3,0.33,1,4,1,100,50,100,60,100,85,60,1,35.0,2,4,1,7,2,4,3,1,58.0,3,2,7,2,55,1,1,1,1,4,7,4,1,1,1,2,1,2,70,50,60,15,82,0,0,0
3,0.45,2,1,1,0,85,0,50,0,0,60,1,5.0,1,1,7,1,2,4,3,1,71.0,6,1,12,1,6,0,1,0,3,5,7,6,1,7,7,2,2,2,0,50,0,70,83,1,0,1
3,0.78,2,1,1,0,100,0,100,0,0,100,1,33.0,2,6,7,2,4,3,2,1,64.0,4,1,12,1,48,0,2,0,1,5,5,4,3,7,5,2,2,2,0,100,0,100,50,0,1,0
3,4.22,1,4,1,70,50,70,70,70,70,50,1,40.0,1,7,2,4,1,1,3,1,78.8,2,2,7,2,28,0,2,0,5,5,4,4,1,4,4,1,2,4,100,100,100,50,82,0,0,0
3,0.05,1,4,1,85,0,100,0,85,85,0,1,8.0,2,6,3,5,1,3,4,2,66.0,3,2,4,1,17,0,1,0,4,5,4,4,1,3,3,2,1,1,100,0,100,0,81,0,0,1
3,0.31,1,4,1,60,0,85,15,85,50,50,1,2.0,2,7,3,5,3,4,4,2,44.0,6,1,10,1,47,1,2,0,1,5,4,1,1,3,3,2,1,2,100,0,85,0,81,0,0,1
3,0.5,1,4,1,70,0,85,0,85,60,15,1,14.0,2,3,3,5,3,4,3,1,61.4,7,1,10,1,37,0,1,1,4,5,2,4,1,2,4,2,1,2,30,85,60,15,81,0,0,1
3,0.11,1,4,2,100,0,100,40,100,100,0,1,23.0,2,7,1,3,1,4,5,2,75.0,5,2,3,1,45,0,1,0,5,5,5,1,1,4,2,2,1,1,100,0,100,0,48,0,0,0
3,0.86,2,3,1,20,80,50,50,75,50,60,1,10.0,2,2,2,4,2,4,3,3,38.0,7,1,6,1,35,1,1,0,3,4,3,4,1,4,4,2,2,2,30,60,32,50,83,0,0,0
3,1.93,2,1,2,10,90,10,85,15,10,85,1,26.0,1,6,7,3,3,3,3,2,26.0,3,1,18,1,38,0,1,0,3,4,4,5,3,6,4,2,2,3,10,90,10,90,81,0,0,0
3,0.14,2,2,1,0,70,40,85,0,15,70,1,6.0,1,1,7,4,2,4,1,1,69.0,3,2,4,1,55,0,2,0,3,4,4,3,2,4,2,2,2,2,0,85,15,70,83,0,1,0
3,0.38,1,4,1,85,15,85,0,85,70,30,1,20.0,2,1,4,6,3,2,4,3,51.0,6,1,19,1,34,0,2,0,4,5,6,5,1,4,6,2,1,2,80,15,85,15,82,0,1,1
3,0.66,1,4,1,90,0,50,0,90,60,0,1,1.0,1,1,3,4,1,3,3,2,53.0,7,1,9,1,29,3,1,0,5,4,1,1,1,2,3,2,2,2,37,63,47,44,83,0,0,0
3,0.34,4,3,1,0,15,0,0,0,0,0,3,3.0,2,6,4,6,1,5,5,2,29.0,6,1,9,3,8,0,2,1,3,5,1,1,3,5,3,2,2,4,0,40,0,60,49,0,0,0
3,0.37,2,1,2,0,100,0,100,0,0,100,1,11.0,1,7,7,4,3,3,2,1,46.0,2,1,4,1,21,0,1,0,1,5,7,4,3,6,6,2,2,4,0,100,0,100,83,1,0,0
3,1.42,1,4,1,60,30,60,15,85,50,50,3,4.0,1,7,4,5,2,4,4,3,30.0,3,1,6,3,6,3,2,0,2,5,6,2,3,4,4,1,1,2,40,15,30,15,83,1,1,1
3,2.5,1,4,1,60,40,61,60,80,50,50,1,2.0,1,7,3,5,2,4,4,3,33.0,4,1,19,1,48,0,2,1,4,5,6,4,1,3,3,1,1,2,50,40,70,15,82,1,0,1
